num_client,store_id,first_transaction_date,last_transaction_date,tenure_months,nb_transactions,total_spend,arpu_monthly,current_offer,type_abonnement,type_client,nb_upgrades,engagement_months,churn_score,churn_risk
4cfabf98094f,I38,2024-10-01,2026-03-01,16.95,108,738.6,43.57,,,EXISTANT,0,0,0.3694,low
4cfb0e62a6bd,S41,2024-10-01,2026-03-01,16.95,72,1230.0,72.56,,,EXISTANT,0,0,0.4035,low
4cfb86e4d8eb,I81,2024-10-01,2026-03-01,16.95,72,1754.4,103.5,,,EXISTANT,0,0,0.3872,low
4cfc1e4723a9,I88,2024-10-01,2026-03-01,16.95,36,87.72,5.17,,,EXISTANT,0,0,0.6332,high
4cfc8cb0889d,I56,2024-10-01,2026-03-01,16.95,72,1529.2,90.21,,,EXISTANT,0,0,0.3929,low
4cfce6ad5f09,M10,2024-10-01,2026-03-01,16.95,36,204.0,12.03,,,EXISTANT,0,0,0.605,high
4cfed9cd226a,I66,2024-10-01,2026-03-01,16.95,270,14505.0,855.68,,,EXISTANT,0,0,0.2539,low
4cff4b0d82bf,I57,2024-10-01,2026-03-01,16.95,72,88.0,5.19,,,EXISTANT,0,0,0.5191,medium
4d03e936d2a7,I70,2024-10-01,2026-03-01,16.95,54,310.0,18.29,,,EXISTANT,0,0,0.5253,medium
4d0a0e5efb6b,S09,2024-10-01,2026-03-01,16.95,108,2232.0,131.67,,,EXISTANT,0,0,0.3161,low
4d0af9532f1f,I61,2024-10-01,2026-03-01,16.95,36,190.0,11.21,,,EXISTANT,0,0,0.6085,high
4d0bbf40f541,I14,2024-10-01,2026-03-01,16.95,90,490.0,28.91,,,EXISTANT,0,0,0.4171,low
4d1069b2daa2,I97,2024-10-01,2026-03-01,16.95,54,310.0,18.29,,,EXISTANT,0,0,0.5253,medium
4d14b3558834,I79,2024-10-01,2026-03-01,16.95,126,274.87,16.22,,,EXISTANT,0,0,0.4009,low
4d16badca817,I46,2024-10-01,2026-03-01,16.95,36,90.0,5.31,,,EXISTANT,0,0,0.632,high
4d19927e5501,I57,2024-10-01,2026-03-01,16.95,180,2350.0,138.63,,,EXISTANT,0,0,0.2774,low
4d1b3d1389a8,I20,2024-10-01,2026-03-01,16.95,54,58.0,3.42,,,EXISTANT,0,0,0.582,high
4d1d9c3b16e2,S46,2024-10-01,2026-03-01,16.95,36,87.72,5.17,,,EXISTANT,0,0,0.6332,high
4d1f6f3c2f42,I52,2024-10-01,2026-03-01,16.95,18,1000.0,58.99,,,EXISTANT,0,0,0.5843,high
4d246305fa59,I03,2024-10-01,2026-03-01,16.95,54,571.05,33.69,,,EXISTANT,0,0,0.4994,medium
4d261d26fe10,S25,2024-10-01,2026-03-01,16.95,36,95.0,5.6,,,EXISTANT,0,0,0.6301,high
4d28728fb47b,S36,2024-10-01,2026-03-01,16.95,54,960.0,56.63,,,EXISTANT,0,0,0.4702,medium
4d2a5867d213,S38,2024-10-01,2026-03-01,16.95,90,173.97,10.26,,,EXISTANT,0,0,0.4602,medium
4d321595b508,S26,2024-10-01,2026-03-01,16.95,54,870.0,51.32,,,EXISTANT,0,0,0.4769,medium
4d370008a2fb,M01,2024-10-01,2026-03-01,16.95,72,0.0,0.0,,,EXISTANT,0,0,0.5536,medium
4d3880b5f949,M10,2024-10-01,2026-03-01,16.95,90,3375.42,199.12,,,EXISTANT,0,0,0.3326,low
4d3ae34ac1b6,I60,2024-10-01,2026-03-01,16.95,72,103.0,6.08,,,EXISTANT,0,0,0.5126,medium
4d3c83b10571,I15,2024-10-01,2026-03-01,16.95,18,225.0,13.27,,,EXISTANT,0,0,0.6566,high
4d3ed3d1c264,I77,2024-10-01,2026-03-01,16.95,18,4.0,0.24,,,EXISTANT,0,0,0.7183,high
4d422a625556,S11,2024-10-01,2026-03-01,16.95,18,600.0,35.4,,,EXISTANT,0,0,0.6131,high
4d42826ed831,I30,2024-10-01,2026-03-01,16.95,54,930.0,54.86,,,EXISTANT,0,0,0.4723,medium
4d457721ae02,S19,2024-10-01,2026-03-01,16.95,72,370.0,21.83,,,EXISTANT,0,0,0.4646,medium
4d486193a0c5,I52,2024-10-01,2026-03-01,16.95,72,0.0,0.0,,,EXISTANT,0,0,0.5536,medium
4d4dc8c5be67,I51,2024-10-01,2026-03-01,16.95,36,36.0,2.12,,,EXISTANT,0,0,0.6543,high
4d51fc7e1946,I19,2024-10-01,2026-03-01,16.95,90,126.34,7.45,,,EXISTANT,0,0,0.4688,medium
4d52d40ecc02,I39,2024-10-01,2026-03-01,16.95,72,76.0,4.48,,,EXISTANT,0,0,0.5242,medium
4d5444dc9a2c,S26,2024-10-01,2026-03-01,16.95,36,540.0,31.86,,,EXISTANT,0,0,0.5647,high
4d58ffd97522,I93,2024-10-01,2026-03-01,16.95,144,2557.29,150.86,,,EXISTANT,0,0,0.2862,low
4d59db75ed58,S20,2024-10-01,2026-03-01,16.95,90,114.33,6.74,,,EXISTANT,0,0,0.4711,medium
4d5c521130ee,I88,2024-10-01,2026-03-01,16.95,54,112.29,6.62,,,EXISTANT,0,0,0.5617,high
4d5f143edd85,S55,2024-10-01,2026-03-01,16.95,72,238.0,14.04,,,EXISTANT,0,0,0.4863,medium
4d5f76732672,I57,2024-10-01,2026-03-01,16.95,90,51.6,3.04,,,EXISTANT,0,0,0.4947,medium
4d671f9a421b,I39,2024-10-01,2026-03-01,16.95,72,340.0,20.06,,,EXISTANT,0,0,0.4679,medium
4d67b969b9dd,I59,2024-10-01,2026-03-01,16.95,54,864.0,50.97,,,EXISTANT,0,0,0.4778,medium
4d68076e6475,M10,2024-10-01,2026-03-01,16.95,126,1090.0,64.3,,,EXISTANT,0,0,0.3322,low
4d6952be5c4d,S44,2024-10-01,2026-03-01,16.95,54,271.93,16.04,,,EXISTANT,0,0,0.5322,medium
4d6d82cd2361,I61,2024-10-01,2026-03-01,16.95,36,100.0,5.9,,,EXISTANT,0,0,0.6278,high
4d72883fd0ba,I38,2024-10-01,2026-03-01,16.95,18,10.53,0.62,,,EXISTANT,0,0,0.7177,high
4d73dda2311c,S24,2024-10-01,2026-03-01,16.95,90,5394.6,318.24,,,EXISTANT,0,0,0.3273,low
4d7637abf404,I51,2024-10-01,2026-03-01,16.95,90,2594.8,153.07,,,EXISTANT,0,0,0.3374,low
4d79564e4d41,S47,2024-10-01,2026-03-01,16.95,18,12.64,0.75,,,EXISTANT,0,0,0.7173,high
4d802e770fb0,I30,2024-10-01,2026-03-01,16.95,90,236.84,13.97,,,EXISTANT,0,0,0.4484,medium
4d8543591f7f,M10,2024-10-01,2026-03-01,16.95,126,322.26,19.01,,,EXISTANT,0,0,0.3923,low
4d86a9b80ab4,I28,2024-10-01,2026-03-01,16.95,36,684.0,40.35,,,EXISTANT,0,0,0.5494,medium
4d86e6828c04,M11,2024-10-01,2026-03-01,16.95,54,124.0,7.32,,,EXISTANT,0,0,0.5595,high
4d8d484faa0d,S26,2024-10-01,2026-03-01,16.95,36,659.3,38.89,,,EXISTANT,0,0,0.5518,medium
4d912a6c2bc5,S41,2024-10-01,2026-03-01,16.95,36,570.0,33.63,,,EXISTANT,0,0,0.5615,high
4d9191624ca5,T06,2024-10-01,2026-03-01,16.95,90,0.0,0.0,,,EXISTANT,0,0,0.5156,medium
4d991ed49708,I26,2024-10-01,2026-03-01,16.95,54,780.0,46.01,,,EXISTANT,0,0,0.4823,medium
4d9c7c23191c,S46,2024-10-01,2026-03-01,16.95,90,108.0,6.37,,,EXISTANT,0,0,0.4731,medium
4d9e187b126a,I46,2024-10-01,2026-03-01,16.95,144,0.0,0.0,,,EXISTANT,0,0,0.4642,medium
4da025c2e556,I85,2024-10-01,2026-03-01,16.95,54,77.5,4.57,,,EXISTANT,0,0,0.5761,high
4da267309337,M03,2024-10-01,2026-03-01,16.95,54,899.0,53.03,,,EXISTANT,0,0,0.4754,medium
4da30d32a95b,I02,2024-10-01,2026-03-01,16.95,72,21956.0,1295.23,,,EXISTANT,0,0,0.3594,low
4da4479e409d,I16,2024-10-01,2026-03-01,16.95,72,1230.0,72.56,,,EXISTANT,0,0,0.4035,low
4da537d07576,S36,2024-10-01,2026-03-01,16.95,54,93.0,5.49,,,EXISTANT,0,0,0.5693,high
4da6a37e8d1f,I52,2024-10-01,2026-03-01,16.95,54,900.0,53.09,,,EXISTANT,0,0,0.4745,medium
4dac19673142,I18,2024-10-01,2026-03-01,16.95,90,1326.0,78.22,,,EXISTANT,0,0,0.361,low
4dace617dd40,S05,2024-10-01,2026-03-01,16.95,36,630.0,37.17,,,EXISTANT,0,0,0.5543,medium
4dafc9e0e332,I55,2024-10-01,2026-03-01,16.95,36,600.0,35.4,,,EXISTANT,0,0,0.5579,medium
4db45f8d8c6b,I93,2024-10-01,2026-03-01,16.95,36,756.0,44.6,,,EXISTANT,0,0,0.5449,medium
4db83f373f7d,S36,2024-10-01,2026-03-01,16.95,180,472.0,27.84,,,EXISTANT,0,0,0.356,low
4db955b4de8d,I91,2024-10-01,2026-03-01,16.95,18,78.95,4.66,,,EXISTANT,0,0,0.6918,high
4dbec56de401,I05,2024-10-01,2026-03-01,16.95,54,135.97,8.02,,,EXISTANT,0,0,0.5569,medium
4dc9ed674759,S48,2024-10-01,2026-03-01,16.95,36,21.06,1.24,,,EXISTANT,0,0,0.6594,high
4dcfafe1b136,I73,2024-10-01,2026-03-01,16.95,36,690.0,40.7,,,EXISTANT,0,0,0.5487,medium
4dd0d0898876,S48,2024-10-01,2026-03-01,16.95,36,1328.1,78.35,,,EXISTANT,0,0,0.5126,medium
4dd78ce8306a,I40,2024-10-01,2026-03-01,16.95,72,0.0,0.0,,,EXISTANT,0,0,0.5536,medium
4dd7c0715e3b,M14,2024-10-01,2026-03-01,16.95,36,600.0,35.4,,,EXISTANT,0,0,0.5579,medium
4ddf5fd52a56,I06,2024-10-01,2026-03-01,16.95,90,7529.0,444.15,,,EXISTANT,0,0,0.3253,low
4ddff3ef1899,I30,2024-10-01,2026-03-01,16.95,126,12166.88,717.75,,,EXISTANT,0,0,0.2826,low
4de3d255ea4f,I51,2024-10-01,2026-03-01,16.95,36,500.0,29.5,,,EXISTANT,0,0,0.5679,high
4de3e686fd0d,I01,2024-10-01,2026-03-01,16.95,36,440.0,25.96,,,EXISTANT,0,0,0.5718,high
4de8c0359a67,I63,2024-10-01,2026-03-01,16.95,234,1188.0,70.08,,,EXISTANT,0,0,0.3005,low
4dea3f5b2438,S52,2024-10-01,2026-03-01,16.95,108,2833.57,167.16,,,EXISTANT,0,0,0.3108,low
4ded2c94a3ae,I94,2024-10-01,2026-03-01,16.95,54,140.0,8.26,,,EXISTANT,0,0,0.5561,medium
4df0158778eb,I32,2024-10-01,2026-03-01,16.95,126,3500.0,206.47,,,EXISTANT,0,0,0.2912,low
4df01ec21f45,I20,2024-10-01,2026-03-01,16.95,18,270.0,15.93,,,EXISTANT,0,0,0.6498,high
4df0e4e30bc9,I99,2024-10-01,2026-03-01,16.95,18,27.5,1.62,,,EXISTANT,0,0,0.7119,high
4df4bd78b5e8,I52,2024-10-01,2026-03-01,16.95,72,232.0,13.69,,,EXISTANT,0,0,0.487,medium
4df9a663d9ff,I84,2024-10-01,2026-03-01,16.95,90,3215.4,189.68,,,EXISTANT,0,0,0.3331,low
4dff75f68596,I77,2024-10-01,2026-03-01,16.95,90,1764.0,104.06,,,EXISTANT,0,0,0.3489,low
4e03c2489ca5,I71,2024-10-01,2026-03-01,16.95,54,30.54,1.8,,,EXISTANT,0,0,0.5947,high
4e0906489e90,S47,2024-10-01,2026-03-01,16.95,54,0.0,0.0,,,EXISTANT,0,0,0.606,high
4e0f0b5e08d2,I09,2024-10-01,2026-03-01,16.95,18,120.0,7.08,,,EXISTANT,0,0,0.6769,high
4e0f6fdba957,I52,2024-10-01,2026-03-01,16.95,126,194.49,11.47,,,EXISTANT,0,0,0.415,low
4e107d43e034,S13,2024-10-01,2026-03-01,16.95,36,47.5,2.8,,,EXISTANT,0,0,0.6485,high
4e13b3c86e72,I20,2024-10-01,2026-03-01,16.95,36,57.5,3.39,,,EXISTANT,0,0,0.6436,high
4e18ed619401,S54,2024-10-01,2026-03-01,16.95,126,134.0,7.9,,,EXISTANT,0,0,0.4262,low
4e1b5b4eedb6,S13,2024-10-01,2026-03-01,16.95,36,756.0,44.6,,,EXISTANT,0,0,0.5449,medium
4e1d35df28c1,I34,2024-10-01,2026-03-01,16.95,36,77.2,4.55,,,EXISTANT,0,0,0.6375,high
4e1d6fdda23e,I82,2024-10-01,2026-03-01,16.95,18,110.0,6.49,,,EXISTANT,0,0,0.679,high
4e1f6026addd,S56,2024-10-01,2026-03-01,16.95,72,1476.0,87.07,,,EXISTANT,0,0,0.3942,low
4e2003032617,S19,2024-10-01,2026-03-01,16.95,36,580.0,34.22,,,EXISTANT,0,0,0.5603,high
4e254e395d67,S46,2024-10-01,2026-03-01,16.95,90,1590.0,93.8,,,EXISTANT,0,0,0.3529,low
4e29bd629815,I15,2024-10-01,2026-03-01,16.95,90,1350.0,79.64,,,EXISTANT,0,0,0.3603,low
4e2a4f9373ce,I60,2024-10-01,2026-03-01,16.95,36,2502.3,147.62,,,EXISTANT,0,0,0.4898,medium
4e2de4fdaefd,S10,2024-10-01,2026-03-01,16.95,36,205.2,12.11,,,EXISTANT,0,0,0.6048,high
4e2fd9f0fe2c,M11,2024-10-01,2026-03-01,16.95,54,1008.0,59.46,,,EXISTANT,0,0,0.4674,medium
4e30522799f6,S54,2024-10-01,2026-03-01,16.95,180,1796.0,105.95,,,EXISTANT,0,0,0.2863,low
4e3582dd02c1,I60,2024-10-01,2026-03-01,16.95,72,1170.0,69.02,,,EXISTANT,0,0,0.4071,low
4e3958d3869e,S18,2024-10-01,2026-03-01,16.95,108,94437.0,5571.05,,,EXISTANT,0,0,0.2949,low
4e40038ee809,M11,2024-10-01,2026-03-01,16.95,72,237.3,14.0,,,EXISTANT,0,0,0.4864,medium
4e416c5a0907,I85,2024-10-01,2026-03-01,16.95,108,1005.97,59.34,,,EXISTANT,0,0,0.3523,low
4e46def66645,I74,2024-10-01,2026-03-01,16.95,90,540.0,31.86,,,EXISTANT,0,0,0.4131,low
4e4af76ea4da,I81,2024-10-01,2026-03-01,16.95,90,1710.0,100.88,,,EXISTANT,0,0,0.35,low
4e4b9e185270,I39,2024-10-01,2026-03-01,16.95,36,200.0,11.8,,,EXISTANT,0,0,0.6062,high
4e4bc6616029,S54,2024-10-01,2026-03-01,16.95,36,100.0,5.9,,,EXISTANT,0,0,0.6278,high
4e4ddafb3e75,I82,2024-10-01,2026-03-01,16.95,54,58.0,3.42,,,EXISTANT,0,0,0.582,high
4e532527920f,I86,2024-10-01,2026-03-01,16.95,18,110.0,6.49,,,EXISTANT,0,0,0.679,high
4e57a43dd7c9,S56,2024-10-01,2026-03-01,16.95,36,40.0,2.36,,,EXISTANT,0,0,0.6523,high
4e57d406dac9,I60,2024-10-01,2026-03-01,16.95,54,54.37,3.21,,,EXISTANT,0,0,0.5838,high
4e57dc2febda,I93,2024-10-01,2026-03-01,16.95,54,1976.7,116.61,,,EXISTANT,0,0,0.4349,low
4e5da5f1270a,I56,2024-10-01,2026-03-01,16.95,90,30549.0,1802.15,,,EXISTANT,0,0,0.3205,low
4e5f3c8c01b1,T06,2024-10-01,2026-03-01,16.95,72,0.0,0.0,,,EXISTANT,0,0,0.5536,medium
4e6ff0b3294d,I18,2024-10-01,2026-03-01,16.95,108,3653.9,215.55,,,EXISTANT,0,0,0.3064,low
4e7079673a52,I91,2024-10-01,2026-03-01,16.95,72,1230.0,72.56,,,EXISTANT,0,0,0.4035,low
4e73c90eb179,I46,2024-10-01,2026-03-01,16.95,72,342.11,20.18,,,EXISTANT,0,0,0.4675,medium
4e784f7d78d8,S07,2024-10-01,2026-03-01,16.95,54,802.9,47.36,,,EXISTANT,0,0,0.4811,medium
4e7b451600fd,I64,2024-10-01,2026-03-01,16.95,90,150.0,8.85,,,EXISTANT,0,0,0.4639,medium
4e7f21235408,S32,2024-10-01,2026-03-01,16.95,144,418.0,24.66,,,EXISTANT,0,0,0.3707,low
4e7fcb7f296f,I25,2024-10-01,2026-03-01,16.95,90,1440.0,84.95,,,EXISTANT,0,0,0.3574,low
4e82cc4eb93c,I78,2024-10-01,2026-03-01,16.95,36,216.6,12.78,,,EXISTANT,0,0,0.603,high
4e8c21f391ba,I39,2024-10-01,2026-03-01,16.95,54,756.0,44.6,,,EXISTANT,0,0,0.4836,medium
4e93eb1bfb92,S49,2024-10-01,2026-03-01,16.95,72,1090.15,64.31,,,EXISTANT,0,0,0.411,low
4e9a6b186e7d,S54,2024-10-01,2026-03-01,16.95,54,60.0,3.54,,,EXISTANT,0,0,0.5812,high
4e9b19320d4b,M03,2024-10-01,2026-03-01,16.95,54,1902.1,112.21,,,EXISTANT,0,0,0.4361,low
4e9cc6c79339,S13,2024-10-01,2026-03-01,16.95,36,38.0,2.24,,,EXISTANT,0,0,0.6537,high
4e9f3f2d6272,I60,2024-10-01,2026-03-01,16.95,54,900.0,53.09,,,EXISTANT,0,0,0.4745,medium
4ea0d77c83b3,S38,2024-10-01,2026-03-01,16.95,54,957.0,56.46,,,EXISTANT,0,0,0.4708,medium
4ea3cb91acd9,M10,2024-10-01,2026-03-01,16.95,72,229.82,13.56,,,EXISTANT,0,0,0.4873,medium
4ea4bf27dba9,I92,2024-10-01,2026-03-01,16.95,18,17.54,1.03,,,EXISTANT,0,0,0.7167,high
4ea99c43aecd,M23,2024-10-01,2026-03-01,16.95,126,1164.0,68.67,,,EXISTANT,0,0,0.3287,low
4ead5454610b,I38,2024-10-01,2026-03-01,16.95,54,135.0,7.96,,,EXISTANT,0,0,0.5572,medium
4eb0bdb15d83,I36,2024-10-01,2026-03-01,16.95,54,840.0,49.55,,,EXISTANT,0,0,0.479,medium
4eb32de55744,S18,2024-10-01,2026-03-01,16.95,36,540.0,31.86,,,EXISTANT,0,0,0.5647,high
4eb4023d29a3,I38,2024-10-01,2026-03-01,16.95,36,440.0,25.96,,,EXISTANT,0,0,0.5718,high
4eb777ce2ef3,I27,2024-10-01,2026-03-01,16.95,18,1448.7,85.46,,,EXISTANT,0,0,0.5638,high
4ec1ee013752,S47,2024-10-01,2026-03-01,16.95,288,1434.63,84.63,,,EXISTANT,0,0,0.2886,low
4ec2996a27d5,S01,2024-10-01,2026-03-01,16.95,72,2035.0,120.05,,,EXISTANT,0,0,0.3818,low
4ec3774cb1ac,S54,2024-10-01,2026-03-01,16.95,126,1192.0,70.32,,,EXISTANT,0,0,0.3271,low
4ec747aedcc0,S27,2024-10-01,2026-03-01,16.95,54,783.0,46.19,,,EXISTANT,0,0,0.4821,medium
4ec830f6447e,I83,2024-10-01,2026-03-01,16.95,72,2441.88,144.05,,,EXISTANT,0,0,0.3766,low
4eceeb9f7e3f,I47,2024-10-01,2026-03-01,16.95,90,3672.0,216.62,,,EXISTANT,0,0,0.3313,low
4ed1e8546158,I46,2024-10-01,2026-03-01,16.95,54,340.0,20.06,,,EXISTANT,0,0,0.5203,medium
4ee07d048adb,S13,2024-10-01,2026-03-01,16.95,72,420.0,24.78,,,EXISTANT,0,0,0.4598,medium
4ee41035617f,I64,2024-10-01,2026-03-01,16.95,90,3498.6,206.39,,,EXISTANT,0,0,0.332,low
4ee4dbc6b589,I61,2024-10-01,2026-03-01,16.95,72,95.0,5.6,,,EXISTANT,0,0,0.5165,medium
4ee61fc465f9,M17,2024-10-01,2026-03-01,16.95,54,870.0,51.32,,,EXISTANT,0,0,0.4769,medium
4ee6f8891be5,S25,2024-10-01,2026-03-01,16.95,54,1497.0,88.31,,,EXISTANT,0,0,0.4462,medium
4ee79d213b5c,I47,2024-10-01,2026-03-01,16.95,36,33.33,1.97,,,EXISTANT,0,0,0.6553,high
4eeb076cd0ae,M23,2024-10-01,2026-03-01,16.95,36,684.0,40.35,,,EXISTANT,0,0,0.5494,medium
4ef25f66f903,S21,2024-10-01,2026-03-01,16.95,72,950.0,56.04,,,EXISTANT,0,0,0.4186,low
4efeb027af6f,M10,2024-10-01,2026-03-01,16.95,108,1374.22,81.07,,,EXISTANT,0,0,0.3346,low
4f000a8f037e,M10,2024-10-01,2026-03-01,16.95,126,464.92,27.43,,,EXISTANT,0,0,0.3777,low
4f06ab23270e,M10,2024-10-01,2026-03-01,16.95,162,472.0,27.84,,,EXISTANT,0,0,0.36,low
4f0887800333,I06,2024-10-01,2026-03-01,16.95,18,1053.6,62.15,,,EXISTANT,0,0,0.5815,high
4f0baa2fe5e0,S14,2024-10-01,2026-03-01,16.95,108,228.98,13.51,,,EXISTANT,0,0,0.4244,low
4f1251f4b198,I70,2024-10-01,2026-03-01,16.95,18,300.0,17.7,,,EXISTANT,0,0,0.644,high
4f140eb18acf,S38,2024-10-01,2026-03-01,16.95,108,192.72,11.37,,,EXISTANT,0,0,0.4313,low
4f145aa700e5,I93,2024-10-01,2026-03-01,16.95,54,960.0,56.63,,,EXISTANT,0,0,0.4702,medium
4f1506f229d0,I86,2024-10-01,2026-03-01,16.95,90,540.0,31.86,,,EXISTANT,0,0,0.4131,low
4f15e41599b6,I33,2024-10-01,2026-03-01,16.95,18,270.0,15.93,,,EXISTANT,0,0,0.6498,high
4f188e978613,I75,2024-10-01,2026-03-01,16.95,54,32.64,1.93,,,EXISTANT,0,0,0.5942,high
4f1c8b420ed3,I21,2024-10-01,2026-03-01,16.95,18,270.0,15.93,,,EXISTANT,0,0,0.6498,high
4f1d539f0515,S05,2024-10-01,2026-03-01,16.95,162,323.0,19.05,,,EXISTANT,0,0,0.375,low
4f1ff51a7c46,I11,2024-10-01,2026-03-01,16.95,90,171.19,10.1,,,EXISTANT,0,0,0.4604,medium
4f2487ff7b6c,S27,2024-10-01,2026-03-01,16.95,126,1857.47,109.58,,,EXISTANT,0,0,0.306,low
4f2deca746a2,S43,2024-10-01,2026-03-01,16.95,90,1530.0,90.26,,,EXISTANT,0,0,0.3546,low
4f2e85574657,I50,2024-10-01,2026-03-01,16.95,90,1659.2,97.88,,,EXISTANT,0,0,0.3511,low
4f316cc05fdf,I24,2024-10-01,2026-03-01,16.95,36,567.0,33.45,,,EXISTANT,0,0,0.5624,high
4f37df15ab6e,S54,2024-10-01,2026-03-01,16.95,36,34.0,2.01,,,EXISTANT,0,0,0.6551,high
4f3caff20419,I18,2024-10-01,2026-03-01,16.95,36,66.67,3.93,,,EXISTANT,0,0,0.6403,high
4f3cd6762892,I11,2024-10-01,2026-03-01,16.95,180,364.95,21.53,,,EXISTANT,0,0,0.365,low
4f3d53aa3e62,S46,2024-10-01,2026-03-01,16.95,72,2180.1,128.61,,,EXISTANT,0,0,0.3797,low
4f3dc77fc019,S54,2024-10-01,2026-03-01,16.95,108,372.0,21.95,,,EXISTANT,0,0,0.4016,low
4f403d2ce714,I30,2024-10-01,2026-03-01,16.95,18,27.5,1.62,,,EXISTANT,0,0,0.7119,high
4f404186e069,S28,2024-10-01,2026-03-01,16.95,72,1846.3,108.92,,,EXISTANT,0,0,0.385,low
4f40d4e3fc66,S14,2024-10-01,2026-03-01,16.95,54,64.0,3.78,,,EXISTANT,0,0,0.5798,high
4f4b991515b6,S07,2024-10-01,2026-03-01,16.95,72,1260.0,74.33,,,EXISTANT,0,0,0.4019,low
4f4c60ecb041,M12,2024-10-01,2026-03-01,16.95,126,1294.37,76.36,,,EXISTANT,0,0,0.3215,low
4f552b77cfdb,S44,2024-10-01,2026-03-01,16.95,252,14952.0,882.05,,,EXISTANT,0,0,0.2542,low
4f56dd199a52,I51,2024-10-01,2026-03-01,16.95,54,450.0,26.55,,,EXISTANT,0,0,0.5098,medium
4f5ee5ae27f1,S09,2024-10-01,2026-03-01,16.95,54,77.5,4.57,,,EXISTANT,0,0,0.5761,high
4f62a05d90af,I50,2024-10-01,2026-03-01,16.95,54,310.0,18.29,,,EXISTANT,0,0,0.5253,medium
4f660639ab5e,S01,2024-10-01,2026-03-01,16.95,126,2190.0,129.19,,,EXISTANT,0,0,0.3007,low
4f6d7dead197,I05,2024-10-01,2026-03-01,16.95,18,22.0,1.3,,,EXISTANT,0,0,0.7141,high
4f704e565347,S06,2024-10-01,2026-03-01,16.95,36,581.4,34.3,,,EXISTANT,0,0,0.56,high
4f71b519144d,I55,2024-10-01,2026-03-01,16.95,36,600.0,35.4,,,EXISTANT,0,0,0.5579,medium
4f76ebf71fb7,S15,2024-10-01,2026-03-01,16.95,36,78.95,4.66,,,EXISTANT,0,0,0.6367,high
4f7a5379fe7c,M10,2024-10-01,2026-03-01,16.95,72,950.0,56.04,,,EXISTANT,0,0,0.4186,low
4f7a9523b6f7,I56,2024-10-01,2026-03-01,16.95,90,1590.0,93.8,,,EXISTANT,0,0,0.3529,low
4f7b7817a820,S29,2024-10-01,2026-03-01,16.95,18,1786.93,105.41,,,EXISTANT,0,0,0.5553,medium
4f7c341881b6,S01,2024-10-01,2026-03-01,16.95,54,75.0,4.42,,,EXISTANT,0,0,0.5769,high
4f7da0d7a8ed,I53,2024-10-01,2026-03-01,16.95,54,2970.0,175.21,,,EXISTANT,0,0,0.4249,low
4f802794ccab,T06,2024-10-01,2026-03-01,16.95,72,0.0,0.0,,,EXISTANT,0,0,0.5536,medium
4f80336ad812,I26,2024-10-01,2026-03-01,16.95,36,600.0,35.4,,,EXISTANT,0,0,0.5579,medium
4f80883e8cad,S20,2024-10-01,2026-03-01,16.95,72,1026.0,60.53,,,EXISTANT,0,0,0.4143,low
4f81cbb1e739,I20,2024-10-01,2026-03-01,16.95,18,39.47,2.33,,,EXISTANT,0,0,0.7081,high
4f81d2cb4308,I26,2024-10-01,2026-03-01,16.95,18,560.0,33.04,,,EXISTANT,0,0,0.6179,high
4f84a4c39452,I74,2024-10-01,2026-03-01,16.95,72,203.5,12.0,,,EXISTANT,0,0,0.4914,medium
4f856f3ba101,M23,2024-10-01,2026-03-01,16.95,216,3225.0,190.25,,,EXISTANT,0,0,0.2665,low
4f878361c110,S54,2024-10-01,2026-03-01,16.95,126,820.0,48.37,,,EXISTANT,0,0,0.349,low
4f8b24338a69,I60,2024-10-01,2026-03-01,16.95,72,760.0,44.83,,,EXISTANT,0,0,0.4309,low
4f8ccada4720,S47,2024-10-01,2026-03-01,16.95,54,2800.0,165.18,,,EXISTANT,0,0,0.4262,low
4f8d90fc5c60,M10,2024-10-01,2026-03-01,16.95,36,180.0,10.62,,,EXISTANT,0,0,0.6103,high
4f8da1fdd250,M11,2024-10-01,2026-03-01,16.95,54,800.0,47.19,,,EXISTANT,0,0,0.4813,medium
4f947e61345e,S55,2024-10-01,2026-03-01,16.95,72,1501.75,88.59,,,EXISTANT,0,0,0.3934,low
4f99e69f77df,I33,2024-10-01,2026-03-01,16.95,90,23471.0,1384.61,,,EXISTANT,0,0,0.3212,low
4fa4896973f8,S01,2024-10-01,2026-03-01,16.95,36,570.0,33.63,,,EXISTANT,0,0,0.5615,high
4fa6d72ee080,I04,2024-10-01,2026-03-01,16.95,72,82.0,4.84,,,EXISTANT,0,0,0.5217,medium
4faae450461a,S07,2024-10-01,2026-03-01,16.95,54,976.5,57.61,,,EXISTANT,0,0,0.4692,medium
4fab46e7c14b,M04,2024-10-01,2026-03-01,16.95,18,187.0,11.03,,,EXISTANT,0,0,0.6645,high
4fabc3499ba1,M11,2024-10-01,2026-03-01,16.95,72,410.0,24.19,,,EXISTANT,0,0,0.4607,medium
4fafd36520b5,S50,2024-10-01,2026-03-01,16.95,90,8338.0,491.88,,,EXISTANT,0,0,0.3248,low
4fb8fa425e61,S13,2024-10-01,2026-03-01,16.95,54,330.0,19.47,,,EXISTANT,0,0,0.5217,medium
4fbc6087f497,M10,2024-10-01,2026-03-01,16.95,18,87.72,5.17,,,EXISTANT,0,0,0.6883,high
