date,store_id,objectif_ca,objectif_transactions,objectif_panier_moyen
2023-05-04,I42,5206.34,19,274.02
2023-05-05,I42,5454.26,20,272.71
2023-05-06,I42,6445.95,24,268.58
2023-05-07,I42,3966.74,15,264.45
2023-05-08,I42,4462.58,17,262.5
2023-05-09,I42,4710.5,17,277.09
2023-05-10,I42,4958.42,18,275.47
2023-05-11,I42,5206.34,19,274.02
2023-05-12,I42,5454.26,20,272.71
2023-05-13,I42,6445.95,24,268.58
2023-05-14,I42,3966.74,15,264.45
2023-05-15,I42,4462.58,17,262.5
2023-05-16,I42,4710.5,17,277.09
2023-05-17,I42,4958.42,18,275.47
2023-05-18,I42,5206.34,19,274.02
2023-05-19,I42,5454.26,20,272.71
2023-05-20,I42,6445.95,24,268.58
2023-05-21,I42,3966.74,15,264.45
2023-05-22,I42,4462.58,17,262.5
2023-05-23,I42,4710.5,17,277.09
2023-05-24,I42,4958.42,18,275.47
2023-05-25,I42,5206.34,19,274.02
2023-05-26,I42,5454.26,20,272.71
2023-05-27,I42,6445.95,24,268.58
2023-05-28,I42,3966.74,15,264.45
2023-05-29,I42,4462.58,17,262.5
2023-05-30,I42,4710.5,17,277.09
2023-05-31,I42,4958.42,18,275.47
2023-06-01,I42,5217.39,20,260.87
2023-06-02,I42,5465.84,21,260.28
2023-06-03,I42,6459.63,24,269.15
2023-06-04,I42,3975.16,15,265.01
2023-06-05,I42,4472.05,17,263.06
2023-06-06,I42,4720.5,18,262.25
2023-06-07,I42,4968.95,19,261.52
2023-06-08,I42,5217.39,20,260.87
2023-06-09,I42,5465.84,21,260.28
2023-06-10,I42,6459.63,24,269.15
2023-06-11,I42,3975.16,15,265.01
2023-06-12,I42,4472.05,17,263.06
2023-06-13,I42,4720.5,18,262.25
2023-06-14,I42,4968.95,19,261.52
2023-06-15,I42,5217.39,20,260.87
2023-06-16,I42,5465.84,21,260.28
2023-06-17,I42,6459.63,24,269.15
2023-06-18,I42,3975.16,15,265.01
2023-06-19,I42,4472.05,17,263.06
2023-06-20,I42,4720.5,18,262.25
2023-06-21,I42,4968.95,19,261.52
2023-06-22,I42,5217.39,20,260.87
2023-06-23,I42,5465.84,21,260.28
2023-06-24,I42,6459.63,24,269.15
2023-06-25,I42,3975.16,15,265.01
2023-06-26,I42,4472.05,17,263.06
2023-06-27,I42,4720.5,18,262.25
2023-06-28,I42,4968.95,19,261.52
2023-06-29,I42,5217.39,20,260.87
2023-06-30,I42,5465.84,21,260.28
2023-07-01,I42,7228.41,24,301.18
2023-07-02,I42,4448.25,15,296.55
2023-07-03,I42,5004.28,17,294.37
2023-07-04,I42,5282.3,18,293.46
2023-07-05,I42,5560.32,19,292.65
2023-07-06,I42,5838.33,20,291.92
2023-07-07,I42,6116.35,21,291.25
2023-07-08,I42,7228.41,24,301.18
2023-07-09,I42,4448.25,15,296.55
2023-07-10,I42,5004.28,17,294.37
2023-07-11,I42,5282.3,18,293.46
2023-07-12,I42,5560.32,19,292.65
2023-07-13,I42,5838.33,20,291.92
2023-07-14,I42,6116.35,21,291.25
2023-07-15,I42,7228.41,24,301.18
2023-07-16,I42,4448.25,15,296.55
2023-07-17,I42,5004.28,17,294.37
2023-07-18,I42,5282.3,18,293.46
2023-07-19,I42,5560.32,19,292.65
2023-07-20,I42,5838.33,20,291.92
2023-07-21,I42,6116.35,21,291.25
2023-07-22,I42,7228.41,24,301.18
2023-07-23,I42,4448.25,15,296.55
2023-07-24,I42,5004.28,17,294.37
2023-07-25,I42,5282.3,18,293.46
2023-07-26,I42,5560.32,19,292.65
2023-07-27,I42,5838.33,20,291.92
2023-07-28,I42,6116.35,21,291.25
2023-07-29,I42,7228.41,24,301.18
2023-07-30,I42,4448.25,15,296.55
2023-07-31,I42,5004.28,17,294.37
2023-08-01,I42,4943.84,18,274.66
2023-08-02,I42,5204.04,19,273.9
2023-08-03,I42,5464.24,20,273.21
2023-08-04,I42,5724.44,21,272.59
2023-08-05,I42,6765.25,24,281.89
2023-08-06,I42,4163.23,15,277.55
2023-08-07,I42,4683.63,17,275.51
2023-08-08,I42,4943.84,18,274.66
2023-08-09,I42,5204.04,19,273.9
2023-08-10,I42,5464.24,20,273.21
2023-08-11,I42,5724.44,21,272.59
2023-08-12,I42,6765.25,24,281.89
2023-08-13,I42,4163.23,15,277.55
2023-08-14,I42,4683.63,17,275.51
2023-08-15,I42,4943.84,18,274.66
2023-08-16,I42,5204.04,19,273.9
2023-08-17,I42,5464.24,20,273.21
2023-08-18,I42,5724.44,21,272.59
2023-08-19,I42,6765.25,24,281.89
2023-08-20,I42,4163.23,15,277.55
2023-08-21,I42,4683.63,17,275.51
2023-08-22,I42,4943.84,18,274.66
2023-08-23,I42,5204.04,19,273.9
2023-08-24,I42,5464.24,20,273.21
2023-08-25,I42,5724.44,21,272.59
2023-08-26,I42,6765.25,24,281.89
2023-08-27,I42,4163.23,15,277.55
2023-08-28,I42,4683.63,17,275.51
2023-08-29,I42,4943.84,18,274.66
2023-08-30,I42,5204.04,19,273.9
2023-08-31,I42,5464.24,20,273.21
2023-09-01,I42,6620.49,21,315.26
2023-09-02,I42,7824.21,25,312.97
2023-09-03,I42,4814.9,15,320.99
2023-09-04,I42,5416.76,17,318.63
2023-09-05,I42,5717.69,18,317.65
2023-09-06,I42,6018.62,19,316.77
2023-09-07,I42,6319.56,20,315.98
2023-09-08,I42,6620.49,21,315.26
2023-09-09,I42,7824.21,25,312.97
2023-09-10,I42,4814.9,15,320.99
2023-09-11,I42,5416.76,17,318.63
2023-09-12,I42,5717.69,18,317.65
2023-09-13,I42,6018.62,19,316.77
2023-09-14,I42,6319.56,20,315.98
2023-09-15,I42,6620.49,21,315.26
2023-09-16,I42,7824.21,25,312.97
2023-09-17,I42,4814.9,15,320.99
2023-09-18,I42,5416.76,17,318.63
2023-09-19,I42,5717.69,18,317.65
2023-09-20,I42,6018.62,19,316.77
2023-09-21,I42,6319.56,20,315.98
2023-09-22,I42,6620.49,21,315.26
2023-09-23,I42,7824.21,25,312.97
2023-09-24,I42,4814.9,15,320.99
2023-09-25,I42,5416.76,17,318.63
2023-09-26,I42,5717.69,18,317.65
2023-09-27,I42,6018.62,19,316.77
2023-09-28,I42,6319.56,20,315.98
2023-09-29,I42,6620.49,21,315.26
2023-09-30,I42,7824.21,25,312.97
2023-10-01,I42,3851.69,15,256.78
2023-10-02,I42,4333.15,17,254.89
2023-10-03,I42,4573.88,18,254.1
2023-10-04,I42,4814.61,19,253.4
2023-10-05,I42,5055.34,20,252.77
2023-10-06,I42,5296.07,21,252.19
2023-10-07,I42,6258.99,24,260.79
2023-10-08,I42,3851.69,15,256.78
2023-10-09,I42,4333.15,17,254.89
2023-10-10,I42,4573.88,18,254.1
2023-10-11,I42,4814.61,19,253.4
2023-10-12,I42,5055.34,20,252.77
2023-10-13,I42,5296.07,21,252.19
2023-10-14,I42,6258.99,24,260.79
2023-10-15,I42,3851.69,15,256.78
2023-10-16,I42,4333.15,17,254.89
2023-10-17,I42,4573.88,18,254.1
2023-10-18,I42,4814.61,19,253.4
2023-10-19,I42,5055.34,20,252.77
2023-10-20,I42,5296.07,21,252.19
2023-10-21,I42,6258.99,24,260.79
2023-10-22,I42,3851.69,15,256.78
2023-10-23,I42,4333.15,17,254.89
2023-10-24,I42,4573.88,18,254.1
2023-10-25,I42,4814.61,19,253.4
2023-10-26,I42,5055.34,20,252.77
2023-10-27,I42,5296.07,21,252.19
2023-10-28,I42,6258.99,24,260.79
2023-10-29,I42,3851.69,15,256.78
2023-10-30,I42,4333.15,17,254.89
2023-10-31,I42,4573.88,18,254.1
2023-11-01,I42,5315.23,19,279.75
2023-11-02,I42,5580.99,20,279.05
2023-11-03,I42,5846.75,21,278.42
2023-11-04,I42,6909.8,24,287.91
2023-11-05,I42,4252.18,15,283.48
2023-11-06,I42,4783.71,17,281.39
2023-11-07,I42,5049.47,18,280.53
2023-11-08,I42,5315.23,19,279.75
2023-11-09,I42,5580.99,20,279.05
2023-11-10,I42,5846.75,21,278.42
2023-11-11,I42,6909.8,24,287.91
2023-11-12,I42,4252.18,15,283.48
2023-11-13,I42,4783.71,17,281.39
2023-11-14,I42,5049.47,18,280.53
2023-11-15,I42,5315.23,19,279.75
2023-11-16,I42,5580.99,20,279.05
2023-11-17,I42,5846.75,21,278.42
2023-11-18,I42,6909.8,24,287.91
2023-11-19,I42,4252.18,15,283.48
2023-11-20,I42,4783.71,17,281.39
2023-11-21,I42,5049.47,18,280.53
2023-11-22,I42,5315.23,19,279.75
2023-11-23,I42,5580.99,20,279.05
2023-11-24,I42,5846.75,21,278.42
2023-11-25,I42,6909.8,24,287.91
2023-11-26,I42,4252.18,15,283.48
2023-11-27,I42,4783.71,17,281.39
2023-11-28,I42,5049.47,18,280.53
2023-11-29,I42,5315.23,19,279.75
2023-11-30,I42,5580.99,20,279.05
2023-12-01,I42,7393.04,21,352.05
2023-12-02,I42,8737.23,25,349.49
2023-12-03,I42,5376.76,15,358.45
2023-12-04,I42,6048.85,17,355.81
2023-12-05,I42,6384.9,18,354.72
2023-12-06,I42,6720.94,19,353.73
2023-12-07,I42,7056.99,20,352.85
2023-12-08,I42,7393.04,21,352.05
2023-12-09,I42,8737.23,25,349.49
2023-12-10,I42,5376.76,15,358.45
2023-12-11,I42,6048.85,17,355.81
2023-12-12,I42,6384.9,18,354.72
2023-12-13,I42,6720.94,19,353.73
2023-12-14,I42,7056.99,20,352.85
2023-12-15,I42,7393.04,21,352.05
2023-12-16,I42,8737.23,25,349.49
2023-12-17,I42,5376.76,15,358.45
2023-12-18,I42,6048.85,17,355.81
2023-12-19,I42,6384.9,18,354.72
2023-12-20,I42,6720.94,19,353.73
2023-12-21,I42,7056.99,20,352.85
2023-12-22,I42,7393.04,21,352.05
2023-12-23,I42,8737.23,25,349.49
2023-12-24,I42,5376.76,15,358.45
2023-12-25,I42,6048.85,17,355.81
2023-12-26,I42,6384.9,18,354.72
2023-12-27,I42,6720.94,19,353.73
2023-12-28,I42,7056.99,20,352.85
2023-12-29,I42,7393.04,21,352.05
2023-12-30,I42,8737.23,25,349.49
2023-12-31,I42,5376.76,15,358.45
2024-01-01,I42,4678.22,17,275.19
2024-01-02,I42,4938.12,18,274.34
2024-01-03,I42,5198.02,19,273.58
2024-01-04,I42,5457.92,20,272.9
2024-01-05,I42,5717.82,20,285.89
2024-01-06,I42,6757.42,24,281.56
2024-01-07,I42,4158.41,15,277.23
2024-01-08,I42,4678.22,17,275.19
2024-01-09,I42,4938.12,18,274.34
2024-01-10,I42,5198.02,19,273.58
2024-01-11,I42,5457.92,20,272.9
2024-01-12,I42,5717.82,20,285.89
2024-01-13,I42,6757.42,24,281.56
2024-01-14,I42,4158.41,15,277.23
2024-01-15,I42,4678.22,17,275.19
2024-01-16,I42,4938.12,18,274.34
2024-01-17,I42,5198.02,19,273.58
2024-01-18,I42,5457.92,20,272.9
2024-01-19,I42,5717.82,20,285.89
2024-01-20,I42,6757.42,24,281.56
2024-01-21,I42,4158.41,15,277.23
2024-01-22,I42,4678.22,17,275.19
2024-01-23,I42,4938.12,18,274.34
2024-01-24,I42,5198.02,19,273.58
2024-01-25,I42,5457.92,20,272.9
2024-01-26,I42,5717.82,20,285.89
2024-01-27,I42,6757.42,24,281.56
2024-01-28,I42,4158.41,15,277.23
2024-01-29,I42,4678.22,17,275.19
2024-01-30,I42,4938.12,18,274.34
2024-01-31,I42,5198.02,19,273.58
2024-02-01,I42,5378.84,19,283.1
2024-02-02,I42,5634.97,20,281.75
2024-02-03,I42,6659.51,24,277.48
2024-02-04,I42,4098.16,15,273.21
2024-02-05,I42,4610.43,17,271.2
2024-02-06,I42,4866.57,18,270.37
2024-02-07,I42,5122.7,19,269.62
2024-02-08,I42,5378.84,19,283.1
2024-02-09,I42,5634.97,20,281.75
2024-02-10,I42,6659.51,24,277.48
2024-02-11,I42,4098.16,15,273.21
2024-02-12,I42,4610.43,17,271.2
2024-02-13,I42,4866.57,18,270.37
2024-02-14,I42,5122.7,19,269.62
2024-02-15,I42,5378.84,19,283.1
2024-02-16,I42,5634.97,20,281.75
2024-02-17,I42,6659.51,24,277.48
2024-02-18,I42,4098.16,15,273.21
2024-02-19,I42,4610.43,17,271.2
2024-02-20,I42,4866.57,18,270.37
2024-02-21,I42,5122.7,19,269.62
2024-02-22,I42,5378.84,19,283.1
2024-02-23,I42,5634.97,20,281.75
2024-02-24,I42,6659.51,24,277.48
2024-02-25,I42,4098.16,15,273.21
2024-02-26,I42,4610.43,17,271.2
2024-02-27,I42,4866.57,18,270.37
2024-02-28,I42,5122.7,19,269.62
2024-02-29,I42,5378.84,19,283.1
2024-03-01,I42,5766.78,21,274.61
2024-03-02,I42,6815.29,25,272.61
2024-03-03,I42,4194.02,15,279.6
2024-03-04,I42,4718.28,17,277.55
2024-03-05,I42,4980.4,18,276.69
2024-03-06,I42,5242.53,19,275.92
2024-03-07,I42,5504.65,20,275.23
2024-03-08,I42,5766.78,21,274.61
2024-03-09,I42,6815.29,25,272.61
2024-03-10,I42,4194.02,15,279.6
2024-03-11,I42,4718.28,17,277.55
2024-03-12,I42,4980.4,18,276.69
2024-03-13,I42,5242.53,19,275.92
2024-03-14,I42,5504.65,20,275.23
2024-03-15,I42,5766.78,21,274.61
2024-03-16,I42,6815.29,25,272.61
2024-03-17,I42,4194.02,15,279.6
2024-03-18,I42,4718.28,17,277.55
2024-03-19,I42,4980.4,18,276.69
2024-03-20,I42,5242.53,19,275.92
2024-03-21,I42,5504.65,20,275.23
2024-03-22,I42,5766.78,21,274.61
2024-03-23,I42,6815.29,25,272.61
2024-03-24,I42,4194.02,15,279.6
2024-03-25,I42,4718.28,17,277.55
2024-03-26,I42,4980.4,18,276.69
2024-03-27,I42,5242.53,19,275.92
2024-03-28,I42,5504.65,20,275.23
2024-03-29,I42,5766.78,21,274.61
2024-03-30,I42,6815.29,25,272.61
2024-03-31,I42,4194.02,15,279.6
2024-04-01,I42,4872.79,17,286.63
2024-04-02,I42,5143.5,18,285.75
2024-04-03,I42,5414.21,19,284.96
2024-04-04,I42,5684.93,20,284.25
2024-04-05,I42,5955.64,21,283.6
2024-04-06,I42,7038.48,24,293.27
2024-04-07,I42,4331.37,15,288.76
2024-04-08,I42,4872.79,17,286.63
2024-04-09,I42,5143.5,18,285.75
2024-04-10,I42,5414.21,19,284.96
2024-04-11,I42,5684.93,20,284.25
2024-04-12,I42,5955.64,21,283.6
2024-04-13,I42,7038.48,24,293.27
2024-04-14,I42,4331.37,15,288.76
2024-04-15,I42,4872.79,17,286.63
2024-04-16,I42,5143.5,18,285.75
2024-04-17,I42,5414.21,19,284.96
2024-04-18,I42,5684.93,20,284.25
2024-04-19,I42,5955.64,21,283.6
2024-04-20,I42,7038.48,24,293.27
2024-04-21,I42,4331.37,15,288.76
2024-04-22,I42,4872.79,17,286.63
2024-04-23,I42,5143.5,18,285.75
2024-04-24,I42,5414.21,19,284.96
2024-04-25,I42,5684.93,20,284.25
2024-04-26,I42,5955.64,21,283.6
2024-04-27,I42,7038.48,24,293.27
2024-04-28,I42,4331.37,15,288.76
2024-04-29,I42,4872.79,17,286.63
2024-04-30,I42,5143.5,18,285.75
2024-05-01,I42,4958.42,18,275.47
2024-05-02,I42,5206.34,19,274.02
2024-05-03,I42,5454.26,20,272.71
2024-05-04,I42,6445.95,24,268.58
2024-05-05,I42,3966.74,15,264.45
2024-05-06,I42,4462.58,17,262.5
2024-05-07,I42,4710.5,17,277.09
2024-05-08,I42,4958.42,18,275.47
2024-05-09,I42,5206.34,19,274.02
2024-05-10,I42,5454.26,20,272.71
2024-05-11,I42,6445.95,24,268.58
2024-05-12,I42,3966.74,15,264.45
2024-05-13,I42,4462.58,17,262.5
2024-05-14,I42,4710.5,17,277.09
2024-05-15,I42,4958.42,18,275.47
2024-05-16,I42,5206.34,19,274.02
2024-05-17,I42,5454.26,20,272.71
2024-05-18,I42,6445.95,24,268.58
2024-05-19,I42,3966.74,15,264.45
2024-05-20,I42,4462.58,17,262.5
2024-05-21,I42,4710.5,17,277.09
2024-05-22,I42,4958.42,18,275.47
2024-05-23,I42,5206.34,19,274.02
2024-05-24,I42,5454.26,20,272.71
2024-05-25,I42,6445.95,24,268.58
2024-05-26,I42,3966.74,15,264.45
2024-05-27,I42,4462.58,17,262.5
2024-05-28,I42,4710.5,17,277.09
2024-05-29,I42,4958.42,18,275.47
2024-05-30,I42,5206.34,19,274.02
2024-05-31,I42,5454.26,20,272.71
2024-06-01,I42,6459.63,24,269.15
2024-06-02,I42,3975.16,15,265.01
2024-06-03,I42,4472.05,17,263.06
2024-06-04,I42,4720.5,18,262.25
2024-06-05,I42,4968.95,19,261.52
2024-06-06,I42,5217.39,20,260.87
2024-06-07,I42,5465.84,21,260.28
2024-06-08,I42,6459.63,24,269.15
2024-06-09,I42,3975.16,15,265.01
2024-06-10,I42,4472.05,17,263.06
2024-06-11,I42,4720.5,18,262.25
2024-06-12,I42,4968.95,19,261.52
2024-06-13,I42,5217.39,20,260.87
2024-06-14,I42,5465.84,21,260.28
2024-06-15,I42,6459.63,24,269.15
2024-06-16,I42,3975.16,15,265.01
2024-06-17,I42,4472.05,17,263.06
2024-06-18,I42,4720.5,18,262.25
2024-06-19,I42,4968.95,19,261.52
2024-06-20,I42,5217.39,20,260.87
2024-06-21,I42,5465.84,21,260.28
2024-06-22,I42,6459.63,24,269.15
2024-06-23,I42,3975.16,15,265.01
2024-06-24,I42,4472.05,17,263.06
2024-06-25,I42,4720.5,18,262.25
2024-06-26,I42,4968.95,19,261.52
2024-06-27,I42,5217.39,20,260.87
2024-06-28,I42,5465.84,21,260.28
2024-06-29,I42,6459.63,24,269.15
2024-06-30,I42,3975.16,15,265.01
2024-07-01,I42,5004.28,17,294.37
2024-07-02,I42,5282.3,18,293.46
2024-07-03,I42,5560.32,19,292.65
2024-07-04,I42,5838.33,20,291.92
2024-07-05,I42,6116.35,21,291.25
2024-07-06,I42,7228.41,24,301.18
2024-07-07,I42,4448.25,15,296.55
2024-07-08,I42,5004.28,17,294.37
2024-07-09,I42,5282.3,18,293.46
2024-07-10,I42,5560.32,19,292.65
2024-07-11,I42,5838.33,20,291.92
2024-07-12,I42,6116.35,21,291.25
2024-07-13,I42,7228.41,24,301.18
2024-07-14,I42,4448.25,15,296.55
2024-07-15,I42,5004.28,17,294.37
2024-07-16,I42,5282.3,18,293.46
2024-07-17,I42,5560.32,19,292.65
2024-07-18,I42,5838.33,20,291.92
2024-07-19,I42,6116.35,21,291.25
2024-07-20,I42,7228.41,24,301.18
2024-07-21,I42,4448.25,15,296.55
2024-07-22,I42,5004.28,17,294.37
2024-07-23,I42,5282.3,18,293.46
2024-07-24,I42,5560.32,19,292.65
2024-07-25,I42,5838.33,20,291.92
2024-07-26,I42,6116.35,21,291.25
2024-07-27,I42,7228.41,24,301.18
2024-07-28,I42,4448.25,15,296.55
2024-07-29,I42,5004.28,17,294.37
2024-07-30,I42,5282.3,18,293.46
2024-07-31,I42,5560.32,19,292.65
2024-08-01,I42,5464.24,20,273.21
2024-08-02,I42,5724.44,21,272.59
2024-08-03,I42,6765.25,24,281.89
2024-08-04,I42,4163.23,15,277.55
2024-08-05,I42,4683.63,17,275.51
2024-08-06,I42,4943.84,18,274.66
2024-08-07,I42,5204.04,19,273.9
2024-08-08,I42,5464.24,20,273.21
2024-08-09,I42,5724.44,21,272.59
2024-08-10,I42,6765.25,24,281.89
2024-08-11,I42,4163.23,15,277.55
2024-08-12,I42,4683.63,17,275.51
2024-08-13,I42,4943.84,18,274.66
2024-08-14,I42,5204.04,19,273.9
2024-08-15,I42,5464.24,20,273.21
2024-08-16,I42,5724.44,21,272.59
2024-08-17,I42,6765.25,24,281.89
2024-08-18,I42,4163.23,15,277.55
2024-08-19,I42,4683.63,17,275.51
2024-08-20,I42,4943.84,18,274.66
2024-08-21,I42,5204.04,19,273.9
2024-08-22,I42,5464.24,20,273.21
2024-08-23,I42,5724.44,21,272.59
2024-08-24,I42,6765.25,24,281.89
2024-08-25,I42,4163.23,15,277.55
2024-08-26,I42,4683.63,17,275.51
2024-08-27,I42,4943.84,18,274.66
2024-08-28,I42,5204.04,19,273.9
2024-08-29,I42,5464.24,20,273.21
2024-08-30,I42,5724.44,21,272.59
2024-08-31,I42,6765.25,24,281.89
2024-09-01,I42,4814.9,15,320.99
2024-09-02,I42,5416.76,17,318.63
2024-09-03,I42,5717.69,18,317.65
2024-09-04,I42,6018.62,19,316.77
2024-09-05,I42,6319.56,20,315.98
2024-09-06,I42,6620.49,21,315.26
2024-09-07,I42,7824.21,25,312.97
2024-09-08,I42,4814.9,15,320.99
2024-09-09,I42,5416.76,17,318.63
2024-09-10,I42,5717.69,18,317.65
2024-09-11,I42,6018.62,19,316.77
2024-09-12,I42,6319.56,20,315.98
2024-09-13,I42,6620.49,21,315.26
2024-09-14,I42,7824.21,25,312.97
2024-09-15,I42,4814.9,15,320.99
2024-09-16,I42,5416.76,17,318.63
2024-09-17,I42,5717.69,18,317.65
2024-09-18,I42,6018.62,19,316.77
2024-09-19,I42,6319.56,20,315.98
2024-09-20,I42,6620.49,21,315.26
2024-09-21,I42,7824.21,25,312.97
2024-09-22,I42,4814.9,15,320.99
2024-09-23,I42,5416.76,17,318.63
2024-09-24,I42,5717.69,18,317.65
2024-09-25,I42,6018.62,19,316.77
2024-09-26,I42,6319.56,20,315.98
2024-09-27,I42,6620.49,21,315.26
2024-09-28,I42,7824.21,25,312.97
2024-09-29,I42,4814.9,15,320.99
2024-09-30,I42,5416.76,17,318.63
2024-10-01,I42,4573.88,18,254.1
2024-10-02,I42,4814.61,19,253.4
2024-10-03,I42,5055.34,20,252.77
2024-10-04,I42,5296.07,21,252.19
2024-10-05,I42,6258.99,24,260.79
2024-10-06,I42,3851.69,15,256.78
2024-10-07,I42,4333.15,17,254.89
2024-10-08,I42,4573.88,18,254.1
2024-10-09,I42,4814.61,19,253.4
2024-10-10,I42,5055.34,20,252.77
2024-10-11,I42,5296.07,21,252.19
2024-10-12,I42,6258.99,24,260.79
2024-10-13,I42,3851.69,15,256.78
2024-10-14,I42,4333.15,17,254.89
2024-10-15,I42,4573.88,18,254.1
2024-10-16,I42,4814.61,19,253.4
2024-10-17,I42,5055.34,20,252.77
2024-10-18,I42,5296.07,21,252.19
2024-10-19,I42,6258.99,24,260.79
2024-10-20,I42,3851.69,15,256.78
2024-10-21,I42,4333.15,17,254.89
2024-10-22,I42,4573.88,18,254.1
2024-10-23,I42,4814.61,19,253.4
2024-10-24,I42,5055.34,20,252.77
2024-10-25,I42,5296.07,21,252.19
2024-10-26,I42,6258.99,24,260.79
2024-10-27,I42,3851.69,15,256.78
2024-10-28,I42,4333.15,17,254.89
2024-10-29,I42,4573.88,18,254.1
2024-10-30,I42,4814.61,19,253.4
2024-10-31,I42,5055.34,20,252.77
2024-11-01,I42,5846.75,21,278.42
2024-11-02,I42,6909.8,24,287.91
2024-11-03,I42,4252.18,15,283.48
2024-11-04,I42,4783.71,17,281.39
2024-11-05,I42,5049.47,18,280.53
2024-11-06,I42,5315.23,19,279.75
2024-11-07,I42,5580.99,20,279.05
2024-11-08,I42,5846.75,21,278.42
2024-11-09,I42,6909.8,24,287.91
2024-11-10,I42,4252.18,15,283.48
2024-11-11,I42,4783.71,17,281.39
2024-11-12,I42,5049.47,18,280.53
2024-11-13,I42,5315.23,19,279.75
2024-11-14,I42,5580.99,20,279.05
2024-11-15,I42,5846.75,21,278.42
2024-11-16,I42,6909.8,24,287.91
2024-11-17,I42,4252.18,15,283.48
2024-11-18,I42,4783.71,17,281.39
2024-11-19,I42,5049.47,18,280.53
2024-11-20,I42,5315.23,19,279.75
2024-11-21,I42,5580.99,20,279.05
2024-11-22,I42,5846.75,21,278.42
2024-11-23,I42,6909.8,24,287.91
2024-11-24,I42,4252.18,15,283.48
2024-11-25,I42,4783.71,17,281.39
2024-11-26,I42,5049.47,18,280.53
2024-11-27,I42,5315.23,19,279.75
2024-11-28,I42,5580.99,20,279.05
2024-11-29,I42,5846.75,21,278.42
2024-11-30,I42,6909.8,24,287.91
2024-12-01,I42,5376.76,15,358.45
2024-12-02,I42,6048.85,17,355.81
2024-12-03,I42,6384.9,18,354.72
2024-12-04,I42,6720.94,19,353.73
2024-12-05,I42,7056.99,20,352.85
2024-12-06,I42,7393.04,21,352.05
2024-12-07,I42,8737.23,25,349.49
2024-12-08,I42,5376.76,15,358.45
2024-12-09,I42,6048.85,17,355.81
2024-12-10,I42,6384.9,18,354.72
2024-12-11,I42,6720.94,19,353.73
2024-12-12,I42,7056.99,20,352.85
2024-12-13,I42,7393.04,21,352.05
2024-12-14,I42,8737.23,25,349.49
2024-12-15,I42,5376.76,15,358.45
2024-12-16,I42,6048.85,17,355.81
2024-12-17,I42,6384.9,18,354.72
2024-12-18,I42,6720.94,19,353.73
2024-12-19,I42,7056.99,20,352.85
2024-12-20,I42,7393.04,21,352.05
2024-12-21,I42,8737.23,25,349.49
2024-12-22,I42,5376.76,15,358.45
2024-12-23,I42,6048.85,17,355.81
2024-12-24,I42,6384.9,18,354.72
2024-12-25,I42,6720.94,19,353.73
2024-12-26,I42,7056.99,20,352.85
2024-12-27,I42,7393.04,21,352.05
2024-12-28,I42,8737.23,25,349.49
2024-12-29,I42,5376.76,15,358.45
2024-12-30,I42,6048.85,17,355.81
2024-12-31,I42,6384.9,18,354.72
2025-01-01,I42,5198.02,19,273.58
2025-01-02,I42,5457.92,20,272.9
2025-01-03,I42,5717.82,20,285.89
2025-01-04,I42,6757.42,24,281.56
2025-01-05,I42,4158.41,15,277.23
2025-01-06,I42,4678.22,17,275.19
2025-01-07,I42,4938.12,18,274.34
2025-01-08,I42,5198.02,19,273.58
2025-01-09,I42,5457.92,20,272.9
2025-01-10,I42,5717.82,20,285.89
2025-01-11,I42,6757.42,24,281.56
2025-01-12,I42,4158.41,15,277.23
2025-01-13,I42,4678.22,17,275.19
2025-01-14,I42,4938.12,18,274.34
2025-01-15,I42,5198.02,19,273.58
2025-01-16,I42,5457.92,20,272.9
2025-01-17,I42,5717.82,20,285.89
2025-01-18,I42,6757.42,24,281.56
2025-01-19,I42,4158.41,15,277.23
2025-01-20,I42,4678.22,17,275.19
2025-01-21,I42,4938.12,18,274.34
2025-01-22,I42,5198.02,19,273.58
2025-01-23,I42,5457.92,20,272.9
2025-01-24,I42,5717.82,20,285.89
2025-01-25,I42,6757.42,24,281.56
2025-01-26,I42,4158.41,15,277.23
2025-01-27,I42,4678.22,17,275.19
2025-01-28,I42,4938.12,18,274.34
2025-01-29,I42,5198.02,19,273.58
2025-01-30,I42,5457.92,20,272.9
2025-01-31,I42,5717.82,20,285.89
2025-02-01,I42,6659.51,24,277.48
2025-02-02,I42,4098.16,15,273.21
2025-02-03,I42,4610.43,17,271.2
2025-02-04,I42,4866.57,18,270.37
2025-02-05,I42,5122.7,19,269.62
2025-02-06,I42,5378.84,19,283.1
2025-02-07,I42,5634.97,20,281.75
2025-02-08,I42,6659.51,24,277.48
2025-02-09,I42,4098.16,15,273.21
2025-02-10,I42,4610.43,17,271.2
2025-02-11,I42,4866.57,18,270.37
2025-02-12,I42,5122.7,19,269.62
2025-02-13,I42,5378.84,19,283.1
2025-02-14,I42,5634.97,20,281.75
2025-02-15,I42,6659.51,24,277.48
2025-02-16,I42,4098.16,15,273.21
2025-02-17,I42,4610.43,17,271.2
2025-02-18,I42,4866.57,18,270.37
2025-02-19,I42,5122.7,19,269.62
2025-02-20,I42,5378.84,19,283.1
2025-02-21,I42,5634.97,20,281.75
2025-02-22,I42,6659.51,24,277.48
2025-02-23,I42,4098.16,15,273.21
2025-02-24,I42,4610.43,17,271.2
2025-02-25,I42,4866.57,18,270.37
2025-02-26,I42,5122.7,19,269.62
