COD_PROD;DES_PROD;COD_GROUP;COD_FAM;COD_SFAM;COMPOSER;PA_HT;PA_TTC;VAL_MARGE;TX_MARGE;PV_HT;TX_TVA;MNT_TVA;PV_TTC;SITUATION;QTE_MIN;QTE_MAX;VENDABLE;LIVRABLE;TYPE_PROD;VALORISABLE;LIB_FACT;REDEVANCE;TX_REMISE;NUM_COMPT;NUM_COMPT_REM;SERIALISABLE;DEPOT_VENTE;FICHE_VENTE;ID_CLIENT;NUM_APPEL;DAT_MAJ;COD_USER;VALORISATION;TX_TIMBRE_RECHARGE;FLAG_LP;INTERNE;DES_WEB;FLAG_ESHOP;LP_CORPO;PV_HT_ESHOP;FLAG_3G;ACTIF;GAMME;GAMME_DASH_ID;FAMILLE_DASH_ID;FLAG_4G;OUTLET;FLAG_AFFICHER_RESERV;DAT_OUTLET;ORDRE;INFO_TIMBRE;FLAG_5G;EOL
8812008;Forfait Routeur WI-FI (3 Mois);88;12;008;N;;;;;76;19;14;90;;;;N;N;R;O;Forfait Routeur WI-FI (3 Mois);0;0;70521089900;4719000;N;N;N;;O;02/18/2026 11:43:04;1554;F;0;N;N;;N;N;;N;O;20;4;3;;N;;;;N;;N
8811074;FRAIS DE RACCORDEMENT FIBRE B2C;88;11;074;N;;;;;84;19;16;100;;;;O;N;R;O;FRAIS DE RACCORDEMENT FIBRE B2C;0;0;;4719000;N;N;N;;O;02/18/2026 11:43:04;1554;L;0;N;N;;N;N;;N;O;;4;3;;N;;;59;N;;N
5030505;PORTABLE NOKIA 501SS;50;30;505;N;162;;;;176;19;33;209;N;;;O;O;R;O;PORTABLE NOKIA 501SS;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:35:33;2092;;0;O;N;NOKIA 501SS;N;O;177;N;O;11;12;8;;N;;;;;;N
5015502;PORTABLE IPHONE 5C;50;15;502;N;1 050;;;;1 512;19;287;1 799;N;;;O;O;R;O;PORTABLE IPHONE 5C;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:35:33;0418;;0;O;O;IPHONE 5C;N;O;1 525;O;O;11;12;8;;N;;;;;;N
5091007;PORTABLE SONY XPERIA Z;50;91;007;N;;;;;1 260;19;239;1 499;N;;;O;O;R;O;PORTABLE SONY XPERIA Z;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:35:33;1269;;0;O;N;SONY XPERIA Z;O;O;1 270;N;N;11;12;8;;N;;;;;;N
5020315;PORTABLE GALAXY TAB 3 - T311;50;20;315;N;594;;;;607;7;42;649;N;;;O;O;R;O;PORTABLE GALAXY TAB 3 - T311;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:43:04;1554;;0;O;N;GALAXY TAB 3 - T311;O;O;612;O;O;11;12;8;;N;;;;;;N
5047002;"PORTABLE HUAWEI MEDIAPAD 7"" 8GO";50;47;002;N;270;;;;289;7;20;309;N;;;O;O;R;O;"PORTABLE HUAWEI MEDIAPAD 7"" 8GO";0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:37:28;1554;;0;O;N;"TABLETTE HUAWEI MEDIAPAD 7"" 8Go";N;O;292;O;O;11;12;8;;N;;;;;;N
5047003;"PORTABLE HUAWEI MEDIAPAD 10"" 8GO";50;47;003;N;495;;;;560;7;39;599;N;;;O;O;R;O;"PORTABLE HUAWEI MEDIAPAD 10"" 8GO";0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:37:28;1554;;0;O;N;"TABLETTE HUAWEI MEDIAPAD 10"" 8Go";O;O;565;O;O;11;12;8;;N;;;;;;N
7090111;GALAXY S4 S-VIEW COVER ROSE ;70;90;111;N;;;;;17;19;3;20;;;;O;O;R;O;GALAXY S4 S-VIEW COVER ROSE ;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:36:16;1554;;0;N;N;GALAXY S4 S-VIEW COVER ROSE;O;N;;N;O;21;4;3;;N;;;;;;N
7090112;GALAXY S4 S-VIEW COVER ROUGE;70;90;112;N;;;;;17;19;3;20;;;;O;O;R;O;GALAXY S4 S-VIEW COVER ROUGE;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:36:16;1554;;0;N;N;GALAXY S4 S-VIEW COVER ROUGE;O;N;;N;O;21;4;3;;N;;;;;;N
7090114;GALAXY S4 Mini S-VIEW COVER NOIR;70;90;114;N;;;;;17;19;3;20;;;;O;O;R;O;GALAXY S4 Mini S-VIEW COVER NOIR;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:36:16;1554;;0;N;N;GALAXY S4 Mini S-VIEW COVER NOIR;O;N;;N;O;21;4;3;;N;;;;;;N
7090115;GALAXY S4 Mini S-VIEW COVER BLANC;70;90;115;N;;;;;17;19;3;20;;;;O;O;R;O;GALAXY S4 Mini S-VIEW COVER BLANC;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:36:16;1554;;0;N;N;GALAXY S4 Mini S-VIEW COVER BLANC;O;N;;N;O;21;4;3;;N;;;;;;N
7090116;GALAXY Fame Protective Cover ROSE;70;90;116;N;;;;;4;19;1;5;;;;O;O;R;O;GALAXY Fame Protective Cover ROSE;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:36:17;1554;;0;N;N;GALAXY Fame Protective Cover ROSE;O;N;;N;O;21;4;3;;N;;;;;;N
7090117;GALAXY Fame Protective Cover NOIR;70;90;117;N;;;;;4;19;1;5;;;;O;O;R;O;GALAXY Fame Protective Cover NOIR;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:36:17;1554;;0;N;N;GALAXY Fame Protective Cover NOIR;O;N;;N;O;21;4;3;;N;;;;;;N
7090118;GALAXY Tab 3-T211 Cover NOIR;70;90;118;N;;;;;8;19;2;10;;;;O;O;R;O;GALAXY Tab 3-T211 Cover NOIR;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:36:17;1554;;0;N;N;GALAXY Tab 3-T211 Cover NOIR;O;N;;N;O;21;4;3;;N;;;;;;N
7090119;GALAXY Note 3 Cover NOIR;70;90;119;N;;;;;8;19;2;10;;;;O;O;R;O;GALAXY Note 3 Cover NOIR;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:36:17;1554;;0;N;N;GALAXY Note 3 Cover NOIR;O;N;;N;O;21;4;3;;N;;;;;;N
7090121;GALAXY Fame Protective Cover BLANC;70;90;121;N;;;;;4;19;1;5;;;;O;O;R;O;GALAXY Fame Protective Cover BLANC;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:43:04;1554;;0;N;N;GALAXY Fame Protective Cover BLANC;O;N;;N;O;21;4;3;;N;;;;;;N
5014007;PORTABLE HTC ONE 32GO;50;14;007;N;1 144;;;;1 260;19;239;1 499;N;;;O;O;R;O;PORTABLE HTC ONE 32GO;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:43:04;1269;;0;O;N;HTC ONE 32GO;O;O;1 270;O;O;11;12;8;;N;;;;;;N
3005001;SCRATCH CARDS DE 5DT CSS;30;05;001;N;;;;;4;19;1;5;;;;O;O;R;O;SCRATCH CARDS DE 5DT CSS;0;0;4722121110;4719000;O;N;N;;;02/18/2026 11:43:04;1554;;0;N;N;;N;N;;N;O;9;20;10;;N;;;;;;N
3005002;SCRATCH CARDS DE 5DT CA;30;05;002;N;;;;;4;19;1;5;;;;O;O;R;O;SCRATCH CARDS DE 5DT CA;0;0;4722121110;4719000;O;N;N;;;02/18/2026 11:43:04;1554;;0;N;N;;N;N;;N;O;9;20;10;;N;;;;;;N
3010002;SCRATCH CARDS DE 5DT CA;30;10;002;N;;;;;8;19;2;10;;;;O;O;R;O;SCRATCH CARDS DE 5DT CA;0;0;4721510000;4719000;O;N;N;;;02/18/2026 11:43:04;1554;;0;N;N;;N;N;;N;O;9;20;10;;N;;;;;;N
3010003;SCRATCH CARDS DE 5DT ESS;30;10;003;N;;;;;8;19;2;10;;;;O;O;R;O;SCRATCH CARDS DE 5DT ESS;0;0;4721510000;4719000;O;N;N;;;02/18/2026 11:43:05;1554;;0;N;N;;N;N;;N;O;9;20;10;;N;;;;;;N
3010004;SCRATCH CARDS DE 5DT CSS;30;10;004;N;;;;;8;19;2;10;;;;O;O;R;O;SCRATCH CARDS DE 5DT CSS;0;0;4721510000;4719000;O;N;N;;;02/18/2026 11:43:05;1554;;0;N;N;;N;N;;N;O;9;20;10;;N;;;;;;N
5030106;PORTABLE NOKIA 106;50;30;106;N;42;;;;46;19;9;55;N;;;O;O;R;O;PORTABLE NOKIA 106;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:37:28;1269;;0;N;N;NOKIA 106;N;N;47;N;O;11;12;8;;N;;;;;;N
5030108;PORTABLE NOKIA 108;50;30;108;N;53;;;;58;19;11;69;N;;;O;O;R;O;PORTABLE NOKIA 108;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:36:17;1269;;0;N;N;NOKIA 108 4GO;N;N;58;N;O;11;12;8;;N;;;;;;N
7090123;APP IPAD2/3/4 DONSO TABLET CASE BLACK;70;90;123;N;;;;;70;19;13;83;;;;O;O;R;O;APP IPAD2/3/4 DONSO TABLET CASE BLACK;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:36:16;1554;;0;N;N;APP IPAD2/3/4 DONSO TABLET CASE BLACK;O;N;;N;O;21;4;3;;N;;;;;;N
7090124;APP IPAD 2nd / 3rd / 4th DONSO TABLET CASE WHITE;70;90;124;N;;;;;70;19;13;83;;;;O;O;R;O;APP IPAD 2nd / 3rd / 4th DONSO TABLET CASE WHITE;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:43:05;1554;;0;N;N;APP IPAD 2nd/3rd/4th DONSO TABLET CASE WHITE;O;N;;N;O;21;4;3;;N;;;;;;N
7090125;KRUSELL DONSO TABLET CASE APPLE IPAD MINI WHITE;70;90;125;N;;;;;70;19;13;83;;;;O;O;R;O;KRUSELL DONSO TABLET CASE APPLE IPAD MINI WHITE;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:35:33;1554;;0;N;N;KRUSELL DONSO TABLET CASE_APPLE IPAD MINI WHITE;O;N;;N;O;21;4;3;;N;;;;;;N
7090126;KRUSELL DONSO TABLET CASE APPLE IPAD MINI BLACK;70;90;126;N;;;;;70;19;13;83;;;;O;O;R;O;KRUSELL DONSO TABLET CASE APPLE IPAD MINI BLACK;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:47:12;1554;;0;N;N;KRUSELL DONSO TABLET CASE_APPLE IPAD MINI BLACK;O;N;;N;O;21;;;;N;;;;;;N
7090127;KRUSELL COLOR COVER POUR APPLE IPAD MINI NOIR;70;90;127;N;;;;;37;19;7;44;;;;O;O;R;O;KRUSELL COLOR COVER POUR APPLE IPAD MINI NOIR;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:47:48;1554;;0;N;N;KRUSELL COLOR COVER POUR APPLE IPAD MINI NOIR;O;N;;N;O;21;4;3;;N;;;;;;N
7090128;COCO MOBILE KRUSELL UNDER COVER POUR IPH 5 ORANGE;70;90;128;N;;;;;22;19;4;26;;;;O;O;R;O;COCO MOBILE KRUSELL UNDER COVER POUR IPH 5 ORANGE;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:43:05;1554;;0;N;N;COCO MOBILE KRUSELL UNDER COVER POUR IPH 5 ORANGE;O;N;;N;O;21;4;3;;N;;;;;;N
7090130;COCO MOBILE KRUSELL UNDER COVER IPH 5 CHAMPAGNE;70;90;130;N;;;;;22;19;4;26;;;;O;O;R;O;COCO MOBILE KRUSELL UNDER COVER IPH 5 CHAMPAGNE;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:47:48;1554;;0;N;N;COCO MOBILE KRUSELL UNDER COVER_IPH 5 CHAMPAGNE;O;N;;N;O;21;4;3;;N;;;;;;N
7090131;COVER RUBBER IPHONE 5 ROSE;70;90;131;N;;;;;22;19;4;26;;;;O;O;R;O;COVER RUBBER IPHONE 5 ROSE;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:37:28;1554;;0;N;N;COVER RUBBER IPHONE 5 ROSE;O;N;;N;O;21;4;3;;N;;;;;;N
7090132;KRUSELL FLIP COVER DONSO FOR APPLE IPHONE 5 BLACK;70;90;132;N;;;;;39;19;7;46;;;;O;O;R;O;KRUSELL FLIP COVER DONSO FOR APPLE IPHONE 5 BLACK;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:47:48;1554;;0;N;N;KRUSELL FLIP COVER DONSO FOR APPLE IPHONE 5 BLACK;O;N;;N;O;21;4;3;;N;;;;;;N
7090133;APPLE IPHONE 5 FLIP COVER CASE WHITE;70;90;133;N;;;;;39;19;7;46;;;;O;O;R;O;APPLE IPHONE 5 FLIP COVER CASE WHITE;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:37:28;1554;;0;N;N;APPLE IPHONE 5 FLIP COVER CASE WHITE;O;N;;N;O;21;4;3;;N;;;;;;N
7090134;HT FLAP CASE IPHONE 5 BLACK;70;90;134;N;;;;;26;19;5;31;;;;O;O;R;O;HT FLAP CASE IPHONE 5 BLACK;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:47:48;1554;;0;N;N;HT FLAP CASE IPHONE 5 BLACK;O;N;;N;O;21;4;3;;N;;;;;;N
7090135;HT FLAP CASE IPHONE 5 WHITE;70;90;135;N;;;;;26;19;5;31;;;;O;O;R;O;HT FLAP CASE IPHONE 5 WHITE;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:44:52;1554;;0;N;N;HT FLAP CASE IPHONE 5 WHITE;O;N;;N;O;21;4;3;;N;;;;;;N
7090136;GOLLA G1420 LOUIS BLACK COVER HARD CASE IPHONE 5;70;90;136;N;;;;;22;19;4;26;;;;O;O;R;O;GOLLA G1420 LOUIS BLACK COVER HARD CASE IPHONE 5;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:37:28;1554;;0;N;N;GOLLA G1420 LOUIS BLACK COVER HARD CASE_IPHONE 5;O;N;;N;O;21;4;3;;N;;;;;;N
7090137;GOLLA G1401 DOANE BROWN SLIM PHONE WALLET;70;90;137;N;;;;;23;19;4;27;;;;O;O;R;O;GOLLA G1401 DOANE BROWN SLIM PHONE WALLET;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:37:28;1554;;0;N;N;GOLLA G1401 DOANE BROWN SLIM PHONE WALLET;O;N;;N;O;21;4;3;;N;;;;;;N
7090138;GOLLA G1402 DOANE BLACK SLIM PHONE WALLET;70;90;138;N;;;;;23;19;4;27;;;;O;O;R;O;GOLLA G1402 DOANE BLACK SLIM PHONE WALLET;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:43:45;1554;;0;N;N;GOLLA G1402 DOANE BLACK SLIM PHONE WALLET;O;N;;N;O;21;4;3;;N;;;;;;N
7090140;ACEM CH05 SMARTPHONE_PC TABLET 4en1 CHARGER KIT;70;90;140;N;;;;;33;19;6;40;;;;O;O;R;O;ACEM CH05 SMARTPHONE_PC TABLET 4en1 CHARGER KIT;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:47:12;1554;;0;N;N;ACEM CH05 SMARTPHONE et PC TABLET 4en1 CHARGER KIT;O;N;;N;O;21;4;3;;N;;;;;;N
7090141;TRAVEL C . ROLLUP MICRO USB;70;90;141;N;;;;;18;19;3;21;;;;O;O;R;O;TRAVEL C . ROLLUP MICRO USB;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:35:33;1554;;0;N;N;TRAVEL C . ROLLUP MICRO USB;O;N;;N;O;21;4;3;;N;;;;;;N
7090142;CABLE KVC 5582 HDMI-SET 1.5 m;70;90;142;N;;;;;41;19;8;49;;;;O;O;R;O;CABLE KVC 5582 HDMI-SET 1.5 m;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:47:48;1554;;0;N;N;CABLE KVC 5582 HDMI-SET 1.5 m;O;N;;N;O;21;4;3;;N;;;;;;N
5020513;PORTABLE PORTABLE SAMSUNG GALAXY P 5200 TAB 3 10.1;50;20;513;N;740;;;;747;7;52;799;N;;;O;O;R;O;PORTABLE PORTABLE SAMSUNG GALAXY P 5200 TAB 3 10.1;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:56;1554;;0;O;N;;O;O;754;O;O;11;12;8;;N;;;;;;N
5020101;PORTABLE SAMSUNG S4 ZOOM;50;20;101;N;658;;;;671;19;128;799;N;;;O;O;R;O;PORTABLE SAMSUNG S4 ZOOM;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:12;1269;;0;O;N;SAMSUNG GALAXY S4 ZOOM;O;O;677;O;O;11;12;8;;N;;;;;;N
5020912;PORTABLE SAMSUNG GALAXY S3 32GO;50;20;912;N;814;;;;839;19;160;999;N;;;O;O;R;O;PORTABLE SAMSUNG GALAXY S3 32GO;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:12;1269;;0;O;N;SAMSUNG GALAXY S3 32Go;N;O;847;O;O;11;12;8;;N;;;;;;N
5075001;PORTABLE FONEPAD ME 372CG;50;75;001;N;428;;;;466;7;33;499;N;;;O;O;R;O;PORTABLE FONEPAD ME 372CG;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:48;1554;;0;O;N;Fonepad ME 372CG;N;O;471;O;O;11;12;8;;N;;;;;;N
5030635;PORTABLE NOKIA LUMIA 625;50;30;635;N;484;;;;276;19;53;329;N;;;O;O;R;O;PORTABLE NOKIA LUMIA 625;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:02;1269;;0;O;O;NOKIA LUMIA 625;O;O;279;O;O;11;12;8;;N;;;;;;N
5040407;PORTABLE ALCATEL PIXI;50;40;407;N;105;;;;125;19;24;149;N;;;O;O;R;O;PORTABLE ALCATEL PIXI;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:44:52;1269;;0;O;N;ALCATEL PIXI;O;O;126;O;O;11;12;8;;N;;;;;;N
5015503;PORTABLE IPHONE 5S;50;15;503;N;1 090;;;;1 848;19;351;2 199;N;;;O;O;R;O;PORTABLE IPHONE 5S;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:43:05;1269;;0;O;N;IPHONE 5S;N;O;1 864;O;O;11;12;8;;N;;;;;;N
5015105;PORTABLE IPAD 4 32GO;50;15;105;N;1 210;;;;1 354;7;95;1 449;N;;;O;O;R;O;PORTABLE IPAD 4 32GO;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:44:53;1554;;0;O;N;IPAD 4 32GO;O;O;1 367;O;O;11;12;8;;N;;;;;;N
5055515;PORTABLE MOBILE WIFI E5151;50;55;515;N;119;;;;121;7;8;129;N;;;O;O;R;O;PORTABLE MOBILE WIFI E5151;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:31;1554;;0;O;N;Mobile Wifi E5151;O;O;110;O;O;17;18;5;;N;;;;;;N
8812009;Forfait Mensuel 3G (2 Mois);88;12;009;N;;;;;34;19;6;40;;;;N;N;R;O;Forfait Mensuel 3G (2 Mois);0;0;70521089900;4719000;N;N;N;;O;02/18/2026 11:37:28;0263;F;0;N;N;;N;N;;N;O;20;4;3;;N;;;;N;;N
5014500;PORTABLE HTC DESIRE 500 SD 16GO;50;14;500;N;499;;;;529;19;100;629;N;;;O;O;R;O;PORTABLE HTC DESIRE 500 SD 16GO;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:35:33;1269;;0;O;N;HTC Desire 500;O;O;533;O;O;11;12;8;;N;;;;;;N
5017011;PORTABLE BB Q10;50;17;011;N;1 140;;;;1 176;19;223;1 399;N;;;O;O;R;O;PORTABLE BB Q10;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:02;1269;;0;O;N;BB Q10;O;O;1 186;O;O;11;12;8;;N;;;;;;N
5075002;PORTABLE TABLETTE ASUS T100TA-DK002H;50;75;002;N;618;;;;653;7;46;699;N;;;O;O;R;O;PORTABLE TABLETTE ASUS T100TA-DK002H;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:14;1554;;0;O;N;TABLETTE ASUS T100TA-DK002H;N;O;659;O;O;11;12;8;;N;;;;;;N
5040003;PORTABLE ALCATEL C3;50;40;003;N;125;;;;168;19;32;200;N;;;O;O;R;O;PORTABLE ALCATEL C3;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:43:45;1554;;0;O;N;ALCATEL C3;O;O;168;O;O;11;12;8;N;N;;;;;;N
8811078;Abonnement BeIn Sport 3 mois;88;11;078;N;;;;;0;0;0;0;;;;N;N;R;O;Abonnement BeIn Sport 3 mois;0;0;;4719000;N;N;N;;N;02/18/2026 11:43:45;1554;L;0;N;N;;N;N;;N;O;29;4;3;;N;;;;N;;N
8811079;Abonnement BeIn Sport 12 mois;88;11;079;N;;;;;0;0;0;0;;;;N;N;R;O;Abonnement BeIn Sport 12 mois;0;0;;4719000;N;N;N;;N;02/18/2026 11:43:45;1554;L;0;N;N;;N;N;;N;O;29;4;3;;N;;;;N;;N
5036004;PORTABLE DECT ALCATEL DELTA 180;50;36;004;N;44;;;;50;19;9;59;N;;;O;O;R;O;PORTABLE DECT ALCATEL DELTA 180;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:35:33;1269;;0;N;N;DECT ALCATEL Delta 180;O;N;50;N;O;11;12;8;;N;;;;;;N
5075003;PORTABLE TABLETTE ASUS T100TA-DK005H;50;75;003;N;692;;;;790;7;55;845;N;;;O;O;R;O;PORTABLE TABLETTE ASUS T100TA-DK005H;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:14;1554;;0;O;N;TABLETTE ASUS T100TA-DK005H;N;O;754;O;O;11;12;8;;N;;;;;;N
5020350;PORTABLE SAMSUNG GALAXY CORE 2;50;20;350;N;194;;;;192;19;37;229;N;;;O;O;R;O;PORTABLE SAMSUNG GALAXY CORE 2;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:34;1269;;0;O;N;SAMSUNG GALAXY CORE 2;N;O;194;O;O;11;12;8;;N;;;;;;N
5080975;PORTABLE LG OPTIMUS G;50;80;975;N;623;;;;587;19;112;699;N;;;O;O;R;O;PORTABLE LG OPTIMUS G;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:13;1269;;0;O;N;LG Optimus G;O;O;592;O;O;11;12;8;;N;;;;;;N
5040408;PORTABLE ALCATEL PIXI 2;50;40;408;N;105;;;;125;19;24;149;N;;;O;O;R;O;PORTABLE ALCATEL PIXI 2;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:35:34;1269;;0;O;N;ALCATEL PIXI 2;O;O;126;O;O;11;12;8;;N;;;;;;N
5015555;PORTABLE IPHONE 5S;50;15;555;N;;;;;1 848;19;351;2 199;N;;;O;O;R;O;PORTABLE IPHONE 5S;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:43:45;1269;;0;O;N;IPHONE 5S;O;O;1 864;O;O;11;;;;N;;;;;;N
5020805;PORTABLE SAMSUNG GALAXY S5 MINI;50;20;805;N;423;;;;419;19;80;499;N;;;O;O;R;O;PORTABLE SAMSUNG GALAXY S5 MINI;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:43:45;1269;;0;O;N;SAMSUNG Galaxy S5 mini;O;O;423;O;O;11;12;8;;N;;;;;;N
8811082;Abonnement BeIn Sport Type 1(Forfait 1);88;11;082;N;;;;;0;19;0;0;;;;O;N;R;O;Abonnement BeIn Sport Type 1(Forfait 1);0;0;;4719000;N;N;N;;N;02/18/2026 11:43:45;1554;;0;N;N;;N;N;;N;O;29;4;3;;N;;;;N;;N
8811083;Abonnement BeIn Sport Type 1(Forfait 2);88;11;083;N;;;;;84;19;16;100;;;;O;N;R;O;Abonnement BeIn Sport Type 1(Forfait 2);0;0;;4719000;N;N;N;;N;02/18/2026 11:43:46;1554;;0;N;N;;N;N;;N;O;29;4;3;;N;;;;N;;N
5091018;PORTABLE SONY XPERIA E;50;91;018;N;159;;;;167;19;32;199;N;;;O;O;R;O;PORTABLE SONY XPERIA E;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:43:46;1269;;0;O;N;SONY XPERIA E1;O;O;169;O;O;11;12;8;;N;;;;;;N
5067001;PORTABLE LENOVO TAB A5500;50;67;001;N;309;;;;326;7;23;349;N;;;O;O;R;O;PORTABLE LENOVO TAB A5500;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:14;1554;;0;O;N;LENOVO TAB A5500;O;O;329;O;O;11;12;8;;N;;;;;;N
5067002;PORTABLE LENOVO TAB B8000;50;67;002;N;525;;;;556;7;39;595;N;;;O;O;R;O;PORTABLE LENOVO TAB B8000;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:14;1554;;0;O;N;LENOVO TAB B8000;N;O;561;O;O;11;12;8;;N;;;;;;N
5095004;PORTABLE HOME SECUTITY;50;95;004;N;440;;;;449;19;85;534;N;;;O;O;R;O;PORTABLE HOME SECUTITY;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:14;3511;;0;O;N;KIT ALARME DE SECURITE HOMESAFE;N;O;449;N;O;16;13;4;N;O;;;;;4G;O
8841801;Pack ADSL + VoIP 8 Mbps 1 mois;88;41;801;N;;;;;0;0;0;0;;;;O;N;R;O;Pack ADSL + VoIP 8 Mbps 1 mois;5;0;;;N;N;N;;N;02/18/2026 11:43:07;1554;;14;N;N;;N;N;;N;N;1;;;;N;;;;N;;N
8841803;Pack ADSL + VoIP 8 Mbps 3 mois;88;41;803;N;;;;;0;0;0;0;;;;O;N;R;O;Pack ADSL + VoIP 8 Mbps 3 mois;5;0;;;N;N;N;;N;02/18/2026 11:43:06;1554;;14;N;N;;N;N;;N;N;1;;;;N;;;;N;;N
8841812;Pack ADSL + VoIP 8 Mbps 12 mois;88;41;812;N;;;;;0;0;0;0;;;;O;N;R;O;Pack ADSL + VoIP 8 Mbps 12 mois;0;0;;;N;N;N;;N;02/18/2026 11:43:06;1554;;14;N;N;;N;N;;N;N;1;22;3;;N;;;;N;;N
8841900;Pack ADSL + VoIP 20 Mbps;88;41;900;N;;;;;0;0;0;0;;;;O;N;R;O;Pack ADSL + VoIP 20 Mbps;5;0;;;N;N;N;;N;02/18/2026 11:43:07;1554;;14;N;N;;N;N;;N;N;1;;;;N;;;;N;;N
8841901;Pack ADSL + VoIP 20 Mbps 1 mois;88;41;901;N;;;;;0;0;0;0;;;;O;N;R;O;Pack ADSL + VoIP 20 Mbps 1 mois;5;0;;;N;N;N;;N;02/18/2026 11:43:07;1554;;14;N;N;;N;N;;N;N;1;;;;N;;;;N;;N
8841903;Pack ADSL + VoIP 20 Mbps 3 mois;88;41;903;N;;;;;0;0;0;0;;;;O;N;R;O;Pack ADSL + VoIP 20 Mbps 3 mois;5;0;;;N;N;N;;N;02/18/2026 11:43:06;1554;;14;N;N;;N;N;;N;N;1;;;;N;;;;N;;N
8841912;Pack ADSL + VoIP 20 Mbps 12 mois;88;41;912;N;;;;;0;0;0;0;;;;O;N;R;O;Pack ADSL + VoIP 20 Mbps 12 mois;0;0;;;N;N;N;;N;02/18/2026 11:43:06;1554;;14;N;N;;N;N;;N;N;1;22;3;;N;;;;N;;N
8841207;Pack ADSL + VoIP 2 Mbps 6 mois ADSL;88;41;207;N;;;;;0;0;0;0;;;;O;N;R;O;Pack ADSL + VoIP 2 Mbps 6 mois ADSL;5;0;;;N;N;N;;N;02/18/2026 11:43:08;0551;;0;N;N;;N;N;;N;N;1;3;7;;N;;;;N;;N
8841802;Pack Tunisiana Box 8 Mbps 1 Mois ADSL;88;41;802;N;;;;;0;0;0;0;;;;O;N;R;O;Pack Tunisiana Box 8 Mbps 1 Mois ADSL;5;0;;;N;N;N;;N;02/18/2026 11:43:09;0551;;0;N;N;;N;N;;N;N;1;;;;N;;;;N;;N
